//CoDeSys Mapping Export V1.2
//Mapped variable;//Parameter name @ counter in device;//Unit;//Description;//IEC address;//Device name
//Important: change only first, third or fourth column in Excel or add variable name before first
;Bit4@43;;;%QX26.4;Modbus_TCP_Slave
;Bit5@43;;;%QX26.5;Modbus_TCP_Slave
;Bit6@43;;;%QX26.6;Modbus_TCP_Slave
;Bit7@43;;;%QX26.7;Modbus_TCP_Slave
;Bit8;;;%QX27.0;Modbus_TCP_Slave
;Bit9;;;%QX27.1;Modbus_TCP_Slave
;Bit10;;;%QX27.2;Modbus_TCP_Slave
;Bit11;;;%QX27.3;Modbus_TCP_Slave
;Bit12;;;%QX27.4;Modbus_TCP_Slave
;Bit13;;;%QX27.5;Modbus_TCP_Slave
;Bit14;;;%QX27.6;Modbus_TCP_Slave
;Bit15;;;%QX27.7;Modbus_TCP_Slave
;Channel 4[1];;0x0001;%QW14;Modbus_TCP_Slave
;Bit0@44;;;%QX28.0;Modbus_TCP_Slave
;Bit1@44;;;%QX28.1;Modbus_TCP_Slave
;Bit2@44;;;%QX28.2;Modbus_TCP_Slave
;Bit3@44;;;%QX28.3;Modbus_TCP_Slave
;Bit4@44;;;%QX28.4;Modbus_TCP_Slave
;Bit5@44;;;%QX28.5;Modbus_TCP_Slave
;Bit6@44;;;%QX28.6;Modbus_TCP_Slave
;Bit7@44;;;%QX28.7;Modbus_TCP_Slave
;Bit8@1;;;%QX29.0;Modbus_TCP_Slave
;Bit9@1;;;%QX29.1;Modbus_TCP_Slave
;Bit10@1;;;%QX29.2;Modbus_TCP_Slave
;Bit11@1;;;%QX29.3;Modbus_TCP_Slave
;Bit12@1;;;%QX29.4;Modbus_TCP_Slave
;Bit13@1;;;%QX29.5;Modbus_TCP_Slave
;Bit14@1;;;%QX29.6;Modbus_TCP_Slave
;Bit15@1;;;%QX29.7;Modbus_TCP_Slave
;Channel 4[2];;0x0002;%QW15;Modbus_TCP_Slave
;Bit0@45;;;%QX30.0;Modbus_TCP_Slave
;Bit1@45;;;%QX30.1;Modbus_TCP_Slave
;Bit2@45;;;%QX30.2;Modbus_TCP_Slave
;Bit3@45;;;%QX30.3;Modbus_TCP_Slave
;Bit4@45;;;%QX30.4;Modbus_TCP_Slave
;Bit5@45;;;%QX30.5;Modbus_TCP_Slave
;Bit6@45;;;%QX30.6;Modbus_TCP_Slave
;Bit7@45;;;%QX30.7;Modbus_TCP_Slave
;Bit8@2;;;%QX31.0;Modbus_TCP_Slave
;Bit9@2;;;%QX31.1;Modbus_TCP_Slave
;Bit10@2;;;%QX31.2;Modbus_TCP_Slave
;Bit11@2;;;%QX31.3;Modbus_TCP_Slave
;Bit12@2;;;%QX31.4;Modbus_TCP_Slave
;Bit13@2;;;%QX31.5;Modbus_TCP_Slave
;Bit14@2;;;%QX31.6;Modbus_TCP_Slave
;Bit15@2;;;%QX31.7;Modbus_TCP_Slave
;Channel 4[3];;0x0003;%QW16;Modbus_TCP_Slave
;Bit0@46;;;%QX32.0;Modbus_TCP_Slave
;Bit1@46;;;%QX32.1;Modbus_TCP_Slave
;Bit2@46;;;%QX32.2;Modbus_TCP_Slave
;Bit3@46;;;%QX32.3;Modbus_TCP_Slave
;Bit4@46;;;%QX32.4;Modbus_TCP_Slave
;Bit5@46;;;%QX32.5;Modbus_TCP_Slave
;Bit6@46;;;%QX32.6;Modbus_TCP_Slave
;Bit7@46;;;%QX32.7;Modbus_TCP_Slave
;Bit8@3;;;%QX33.0;Modbus_TCP_Slave
;Bit9@3;;;%QX33.1;Modbus_TCP_Slave
;Bit10@3;;;%QX33.2;Modbus_TCP_Slave
;Bit11@3;;;%QX33.3;Modbus_TCP_Slave
;Bit12@3;;;%QX33.4;Modbus_TCP_Slave
;Bit13@3;;;%QX33.5;Modbus_TCP_Slave
;Bit14@3;;;%QX33.6;Modbus_TCP_Slave
;Bit15@3;;;%QX33.7;Modbus_TCP_Slave
;Channel 4[4];;0x0004;%QW17;Modbus_TCP_Slave
;Bit0@47;;;%QX34.0;Modbus_TCP_Slave
;Bit1@47;;;%QX34.1;Modbus_TCP_Slave
;Bit2@47;;;%QX34.2;Modbus_TCP_Slave
;Bit3@47;;;%QX34.3;Modbus_TCP_Slave
;Bit4@47;;;%QX34.4;Modbus_TCP_Slave
;Bit5@47;;;%QX34.5;Modbus_TCP_Slave
;Bit6@47;;;%QX34.6;Modbus_TCP_Slave
;Bit7@47;;;%QX34.7;Modbus_TCP_Slave
;Bit8@4;;;%QX35.0;Modbus_TCP_Slave
;Bit9@4;;;%QX35.1;Modbus_TCP_Slave
;Bit10@4;;;%QX35.2;Modbus_TCP_Slave
;Bit11@4;;;%QX35.3;Modbus_TCP_Slave
;Bit12@4;;;%QX35.4;Modbus_TCP_Slave
;Bit13@4;;;%QX35.5;Modbus_TCP_Slave
;Bit14@4;;;%QX35.6;Modbus_TCP_Slave
;Bit15@4;;;%QX35.7;Modbus_TCP_Slave
;Channel 4[5];;0x0005;%QW18;Modbus_TCP_Slave
;Bit0@48;;;%QX36.0;Modbus_TCP_Slave
;Bit1@48;;;%QX36.1;Modbus_TCP_Slave
;Bit2@48;;;%QX36.2;Modbus_TCP_Slave
;Bit3@48;;;%QX36.3;Modbus_TCP_Slave
;Bit4@48;;;%QX36.4;Modbus_TCP_Slave
;Bit5@48;;;%QX36.5;Modbus_TCP_Slave
;Bit6@48;;;%QX36.6;Modbus_TCP_Slave
;Bit7@48;;;%QX36.7;Modbus_TCP_Slave
;Bit8@5;;;%QX37.0;Modbus_TCP_Slave
;Bit9@5;;;%QX37.1;Modbus_TCP_Slave
;Bit10@5;;;%QX37.2;Modbus_TCP_Slave
;Bit11@5;;;%QX37.3;Modbus_TCP_Slave
;Bit12@5;;;%QX37.4;Modbus_TCP_Slave
;Bit13@5;;;%QX37.5;Modbus_TCP_Slave
;Bit14@5;;;%QX37.6;Modbus_TCP_Slave
;Bit15@5;;;%QX37.7;Modbus_TCP_Slave
;Channel 4[6];;0x0006;%QW19;Modbus_TCP_Slave
;Bit0@49;;;%QX38.0;Modbus_TCP_Slave
;Bit1@49;;;%QX38.1;Modbus_TCP_Slave
;Bit2@49;;;%QX38.2;Modbus_TCP_Slave
;Bit3@49;;;%QX38.3;Modbus_TCP_Slave
;Bit4@49;;;%QX38.4;Modbus_TCP_Slave
;Bit5@49;;;%QX38.5;Modbus_TCP_Slave
;Bit6@49;;;%QX38.6;Modbus_TCP_Slave
;Bit7@49;;;%QX38.7;Modbus_TCP_Slave
;Bit8@6;;;%QX39.0;Modbus_TCP_Slave
;Bit9@6;;;%QX39.1;Modbus_TCP_Slave
;Bit10@6;;;%QX39.2;Modbus_TCP_Slave
;Bit11@6;;;%QX39.3;Modbus_TCP_Slave
;Bit12@6;;;%QX39.4;Modbus_TCP_Slave
;Bit13@6;;;%QX39.5;Modbus_TCP_Slave
;Bit14@6;;;%QX39.6;Modbus_TCP_Slave
;Bit15@6;;;%QX39.7;Modbus_TCP_Slave
;Channel 4[7];;0x0007;%QW20;Modbus_TCP_Slave
;Bit0@50;;;%QX40.0;Modbus_TCP_Slave
;Bit1@50;;;%QX40.1;Modbus_TCP_Slave
;Bit2@50;;;%QX40.2;Modbus_TCP_Slave
;Bit3@50;;;%QX40.3;Modbus_TCP_Slave
;Bit4@50;;;%QX40.4;Modbus_TCP_Slave
;Bit5@50;;;%QX40.5;Modbus_TCP_Slave
;Bit6@50;;;%QX40.6;Modbus_TCP_Slave
;Bit7@50;;;%QX40.7;Modbus_TCP_Slave
;Bit8@7;;;%QX41.0;Modbus_TCP_Slave
;Bit9@7;;;%QX41.1;Modbus_TCP_Slave
;Bit10@7;;;%QX41.2;Modbus_TCP_Slave
;Bit11@7;;;%QX41.3;Modbus_TCP_Slave
;Bit12@7;;;%QX41.4;Modbus_TCP_Slave
;Bit13@7;;;%QX41.5;Modbus_TCP_Slave
;Bit14@7;;;%QX41.6;Modbus_TCP_Slave
;Bit15@7;;;%QX41.7;Modbus_TCP_Slave
;Channel 4[8];;0x0008;%QW21;Modbus_TCP_Slave
;Bit0@51;;;%QX42.0;Modbus_TCP_Slave
;Bit1@51;;;%QX42.1;Modbus_TCP_Slave
;Bit2@51;;;%QX42.2;Modbus_TCP_Slave
;Bit3@51;;;%QX42.3;Modbus_TCP_Slave
;Bit4@51;;;%QX42.4;Modbus_TCP_Slave
;Bit5@51;;;%QX42.5;Modbus_TCP_Slave
;Bit6@51;;;%QX42.6;Modbus_TCP_Slave
;Bit7@51;;;%QX42.7;Modbus_TCP_Slave
;Bit8@8;;;%QX43.0;Modbus_TCP_Slave
;Bit9@8;;;%QX43.1;Modbus_TCP_Slave
;Bit10@8;;;%QX43.2;Modbus_TCP_Slave
;Bit11@8;;;%QX43.3;Modbus_TCP_Slave
;Bit12@8;;;%QX43.4;Modbus_TCP_Slave
;Bit13@8;;;%QX43.5;Modbus_TCP_Slave
;Bit14@8;;;%QX43.6;Modbus_TCP_Slave
;Bit15@8;;;%QX43.7;Modbus_TCP_Slave
;Channel 4[9];;0x0009;%QW22;Modbus_TCP_Slave
;Bit0@52;;;%QX44.0;Modbus_TCP_Slave
;Bit1@52;;;%QX44.1;Modbus_TCP_Slave
;Bit2@52;;;%QX44.2;Modbus_TCP_Slave
;Bit3@52;;;%QX44.3;Modbus_TCP_Slave
;Bit4@52;;;%QX44.4;Modbus_TCP_Slave
;Bit5@52;;;%QX44.5;Modbus_TCP_Slave
;Bit6@52;;;%QX44.6;Modbus_TCP_Slave
;Bit7@52;;;%QX44.7;Modbus_TCP_Slave
;Bit8@9;;;%QX45.0;Modbus_TCP_Slave
;Bit9@9;;;%QX45.1;Modbus_TCP_Slave
;Bit10@9;;;%QX45.2;Modbus_TCP_Slave
;Bit11@9;;;%QX45.3;Modbus_TCP_Slave
;Bit12@9;;;%QX45.4;Modbus_TCP_Slave
;Bit13@9;;;%QX45.5;Modbus_TCP_Slave
;Bit14@9;;;%QX45.6;Modbus_TCP_Slave
;Bit15@9;;;%QX45.7;Modbus_TCP_Slave
;Channel 4[10];;0x000A;%QW23;Modbus_TCP_Slave
;Bit0@53;;;%QX46.0;Modbus_TCP_Slave
;Bit1@53;;;%QX46.1;Modbus_TCP_Slave
;Bit2@53;;;%QX46.2;Modbus_TCP_Slave
;Bit3@53;;;%QX46.3;Modbus_TCP_Slave
;Bit4@53;;;%QX46.4;Modbus_TCP_Slave
;Bit5@53;;;%QX46.5;Modbus_TCP_Slave
;Bit6@53;;;%QX46.6;Modbus_TCP_Slave
;Bit7@53;;;%QX46.7;Modbus_TCP_Slave
;Bit8@10;;;%QX47.0;Modbus_TCP_Slave
;Bit9@10;;;%QX47.1;Modbus_TCP_Slave
;Bit10@10;;;%QX47.2;Modbus_TCP_Slave
;Bit11@10;;;%QX47.3;Modbus_TCP_Slave
;Bit12@10;;;%QX47.4;Modbus_TCP_Slave
;Bit13@10;;;%QX47.5;Modbus_TCP_Slave
;Bit14@10;;;%QX47.6;Modbus_TCP_Slave
;Bit15@10;;;%QX47.7;Modbus_TCP_Slave
